Title,Video_URL,Views
"Tera Fitoor Lyrical - Genius | Utkarsh Sharma, Ishita Chauhan | Arijit Singh | Himesh Reshammiya",https://www.youtube.com/watch?v=qfdShSZZxlg,791610826
KHAAB || AKHIL || PARMISH VERMA || NEW PUNJABI SONG 2018 || CROWN RECORDS ||,https://www.youtube.com/watch?v=2eliQ_KR8yA,787378209
"'Chittiyaan Kalaiyaan' FULL VIDEO SONG | Roy | Meet Bros Anjjan, Kanika Kapoor | T-SERIES",https://www.youtube.com/watch?v=zpsVpnvFfZQ,786075487
"Dil Meri Na Sune Lyrical - Genius | Utkarsh Sharma, Ishita | Atif Aslam | Himesh Reshammiya",https://www.youtube.com/watch?v=YZLKoG_vhDY,782275265
"Dil Diyan Gallan Song | Tiger Zinda Hai | Salman Khan, Katrina Kaif | Atif Aslam | Vishal & Shekhar",https://www.youtube.com/watch?v=SAcpESN_Fk4,773810050
"Full Song: O SAKI SAKI | Batla House | Nora Fatehi, Tanishk B,Neha K,Tulsi K, B Praak,Vishal-Shekhar",https://www.youtube.com/watch?v=_uUdJalMaF8,761747991
Housefull 4: Shaitan Ka Saala Video | Akshay Kumar | Sohail Sen Feat. Vishal Dadlani,https://www.youtube.com/watch?v=oCBDl58lBoU,757762196
"Chogada With Lyrics  | Loveyatri | Aayush Sharma | Warina Hussain |Darshan Raval, Lijo-DJ Chetas",https://www.youtube.com/watch?v=asYxxtiWUyw,722192556
"Luka Chuppi: COCA COLA Song | Kartik A, Kriti S | Tony Kakkar Tanishk Bagchi Neha Kakkar Young Desi",https://www.youtube.com/watch?v=_cPHiwPqbqo,702377011
Naach Meri Rani: Guru Randhawa Feat. Nora Fatehi | Tanishk Bagchi | Nikhita Gandhi | Bhushan Kumar,https://www.youtube.com/watch?v=TCx1yMegJ4A,694186976
Harrdy Sandhu - Kya Baat Ay | Jaani | B Praak |  Arvindr Khaira | Official Music Video,https://www.youtube.com/watch?v=G0Hx6uN2AJE,673705106
Filhaal2 Mohabbat | Akshay Kumar Ft Nupur Sanon | Ammy Virk | BPraak | Jaani | Arvindr Khaira,https://www.youtube.com/watch?v=DUwlGduupRI,671735904
Pyaar De | Sunny Leone & Rajniesh Duggall | Ankit Tiwari | Beiimaan Love,https://www.youtube.com/watch?v=hV-FwW1LgxU,669590865
"Full Song: Muqabla | Street Dancer 3D |A.R. Rahman, Prabhudeva, Varun D, Shraddha K, Tanishk B",https://www.youtube.com/watch?v=l75z7FrYRXI,662058542
BROWN MUNDE - AP DHILLON | GURINDER GILL | SHINDA KAHLON (Official Music Video),https://www.youtube.com/watch?v=VNs_cCtdbPc,660041883
"Nashe Si Chadh Gayi Song | Befikre | Ranveer Singh, Vaani Kapoor | Arijit Singh | Vishal and Shekhar",https://www.youtube.com/watch?v=Wd2B8OAotU8,653229445
Ve Maahi | Kesari | Akshay Kumar & Parineeti Chopra | Arijit Singh & Asees Kaur | Tanishk Bagchi,https://www.youtube.com/watch?v=j6muwUGdvXw,646094827
"Arijit Singh: Pachtaoge | Vicky Kaushal, Nora Fatehi |Jaani, B Praak, Arvindr Khaira | Bhushan Kumar",https://www.youtube.com/watch?v=PVxc5mIHVuQ,643230830
"Pushpa: Saami Saami - Full Video Song | Allu Arjun, Rashmika Mandanna | Sunidhi C | DSP | Sukumar",https://www.youtube.com/watch?v=vdY5SFZBgnk,637364040
She Don't Know: Millind Gaba Song | Shabby | New Hindi Song 2019 | Latest Hindi Songs,https://www.youtube.com/watch?v=_P3R63mmakg,635021321
Baarish Ki Jaaye | B Praak Ft Nawazuddin Siddiqui & Sunanda Sharma | Jaani | Arvindr Khaira | DM,https://www.youtube.com/watch?v=TYaNfLLOLNY,634387032
"ISHARE TERE Song | Guru Randhawa, Dhvani Bhanushali | DirectorGifty | Bhushan Kumar",https://www.youtube.com/watch?v=8nGFWWJLHio,633129597
"Hua Hain Aaj Pehli Baar FULL VIDEO | SANAM RE | Pulkit Samrat, Urvashi Rautela | Divya Khosla Kumar",https://www.youtube.com/watch?v=DGVJtAHzzDQ,625095833
"Taaron Ke Shehar Song: Neha Kakkar, Sunny Kaushal | Jubin Nautiyal,Jaani | Bhushan Kumar | Arvindr K",https://www.youtube.com/watch?v=VAZxSoKb65o,624937946
Blue Eyes Full Video Song Yo Yo Honey Singh | Blockbuster Song Of 2013,https://www.youtube.com/watch?v=NbyHNASFi6U,621311190
"SANAM RE Title  Song FULL VIDEO | Pulkit Samrat, Yami Gautam, Urvashi Rautela | Divya Khosla Kumar",https://www.youtube.com/watch?v=DS-raAyMxl4,620770931
"Kaun Hain Voh - Full Video | Baahubali - The  Beginning | Kailash K | Prabhas | MM Kreem , Manoj M",https://www.youtube.com/watch?v=WibcvWT7KQQ,619890063
"Srivalli (Video) | Pushpa | Allu Arjun, Rashmika Mandanna | Javed Ali | DSP | Sukumar",https://www.youtube.com/watch?v=hcMzwMrr1tE,619407735
"Batla House: O SAKI SAKI Video | Nora Fatehi, Tanishk B, Neha K, Tulsi K, B Praak, Vishal-Shekhar",https://www.youtube.com/watch?v=6wNFJIbTxNk,615232501
Sumit Goswami - Feelings | KHATRI | Deepesh Goyal | Haryanvi Song 2020,https://www.youtube.com/watch?v=AZmAgoir1Tc,614892173
ILLEGAL WEAPON | GARRY SANDHU /JASMINE SANDLAS | INTENSE | FRESH MEDIA RECORDS,https://www.youtube.com/watch?v=H7_yY3yr-jE,612638895
SAKHIYAAN (Full Song) Maninder Buttar | MixSingh | Babbu | Punjabi Songs | Sakhiyan | Ishtar Punjabi,https://www.youtube.com/watch?v=S-ezhTXPVGU,611829993
Naah -  Harrdy Sandhu Feat. Nora Fatehi | Jaani | B Praak |Official Music Video-Latest Hit Song 2017,https://www.youtube.com/watch?v=8qs2dZO6wcc,608823891
Harrdy Sandhu - Backbone | Jaani | B Praak | Zenith Sidhu | Latest Romantic Song 2017,https://www.youtube.com/watch?v=bqGtrvcR5ls,607941329
"Dheere Dheere Se Meri Zindagi Video Song (OFFICIAL) Hrithik Roshan, Sonam Kapoor | Yo Yo Honey Singh",https://www.youtube.com/watch?v=nCD2hj6zJEc,606301125
Bapu Zimidar | Jassi Gill | Replay ( Return Of Melody ) |  Latest Punjabi Songs,https://www.youtube.com/watch?v=jOYR3k1VhUQ,602739611
"Jeene Laga Hoon Lyrical - Ramaiya Vastavaiya|Girish Kumar, Shruti Haasan |Atif Aslam, Shreya Ghoshal",https://www.youtube.com/watch?v=qpIdoaaPa6U,602319684
Kamariya – Mitron| Jackky Bhagnani| Kritika Kamra| Darshan Raval | Lijo-DJ Chetas | Ikka,https://www.youtube.com/watch?v=i0_m90T04uw,597187281
Namo Namo - Lyrical | Kedarnath | Sushant Rajput | Sara Ali Khan | Amit Trivedi | Amitabh B,https://www.youtube.com/watch?v=dx4Teh-nv3A,588941018
"Full Video :Illegal Weapon 2.0|Street Dancer 3D |Varun D,Shraddha K,Nora|Tanishk B,Jasmine S,Garry S",https://www.youtube.com/watch?v=GOkJguI8kYc,585419841
"Thoda Thoda Pyaar | Sidharth Malhotra,Neha Sharma|Stebin Ben,Nilesh Ahuja,Kumaar|Zee Music Originals",https://www.youtube.com/watch?v=USccSZnS8MQ,583987619
Dil Galti Kar Baitha Hai | Meet Bros Ft. Jubin Nautiyal | Mouni Roy | Manoj M | Ashish P | Bhushan K,https://www.youtube.com/watch?v=1--qqQrimMA,582663113
Radha - SOTY |Alia |Sidharth |Varun |Udit Narayan|Shreya Ghosal,https://www.youtube.com/watch?v=kZqH9Kfv6BI,581390810
"Saiyaan Ji ► Yo Yo Honey Singh, Neha Kakkar|Nushrratt Bharuccha|  Lil G, Hommie D| Mihir G|Bhushan K",https://www.youtube.com/watch?v=VEkj2sanAeU,577169809
KAUN TUJHE  Lyrical | M.S. DHONI -THE UNTOLD STORY | Amaal Mallik Palak | Sushant Singh Disha Patani,https://www.youtube.com/watch?v=Ov0YGGSY6gY,571407946
"Besharam Rang Song | Pathaan | Shah Rukh Khan, Deepika Padukone | Vishal & Sheykhar | Shilpa, Kumaar",https://www.youtube.com/watch?v=huxhqphtDrM,571389320
DILBAR Full Song | Satyameva Jayate | John Abraham Nora Fatehi | Tanishk B Neha Kakkar Ikka Dhvani,https://www.youtube.com/watch?v=TRa9IMvccjg,567356265
Gali Gali Full Video Song | KGF | Neha Kakkar | Mouni Roy | Tanishk Bagchi | Rashmi Virag |T-SERIES,https://www.youtube.com/watch?v=1BVgpX4w0Wk,565684939
"Yo Yo Honey Singh: DIL CHORI (Video) Simar Kaur, Ishers | Hans Raj Hans | Sonu Ke Titu Ki Sweety",https://www.youtube.com/watch?v=xWi8nDUjHGA,565270388
Na Ja - Pav Dharia (Official Video) | SOLO | Punjabi Songs | White Hill Music,https://www.youtube.com/watch?v=Q-GOFPM01d0,563310314
"Kusu Kusu Song Ft Nora Fatehi | Satyameva Jayate 2 | John A, Divya K | Tanishk B, Zahrah Khan, Dev N",https://www.youtube.com/watch?v=RgzLnmTaCAU,554299725
COKA : Sukh-E Muzical Doctorz | Alankrita Sahai | Jaani | Arvindr Khaira | DM,https://www.youtube.com/watch?v=7lWeQs8Firo,553646395
"B Praak: Dil Tod Ke Official Song | Rochak Kohli , Manoj M |Abhishek S, Kaashish V | Bhushan Kumar",https://www.youtube.com/watch?v=ZTBwxy4wsBQ,550957500
She Move It Like - Official Video | Badshah | Warina Hussain | ONE Album,https://www.youtube.com/watch?v=Ci0WbaUH3no,550221980
Lamberghini (Full Video) | The Doorbeen Feat Ragini | Latest Punjabi Song 2018 | Speed Records,https://www.youtube.com/watch?v=5X7WWVTrBvM,547137873
Main Tera Boyfriend Song | Raabta | Arijit S | Neha K Meet Bros | Sushant Singh Rajput Kriti Sanon,https://www.youtube.com/watch?v=FQS7i2z1CoA,536471430
Suit Full Video Song | Guru Randhawa Feat. Arjun | T-Series,https://www.youtube.com/watch?v=uQ763VvqiEM,524655249
"Teri Aankhon Mein Song: Divya K | Darshan R, Neha K | Pearl V Manan B | Radhika, Vinay | Bhushan K",https://www.youtube.com/watch?v=mClF6mJV5xM,522315032
Harrdy Sandhu - Bijlee Bijlee ft Palak Tiwari | Jaani | BPraak | Arvindr Khaira | Desi Melodies,https://www.youtube.com/watch?v=NwdQx2P_ytk,521885586
Kesariya - Brahmāstra | Ranbir Kapoor | Alia Bhatt | Pritam | Arijit Singh | Amitabh Bhattacharya,https://www.youtube.com/watch?v=BddP6PYo2gs,518820284
"The Medley Song | Mujhse Dosti Karoge | Hrithik Roshan, Kareena Kapoor, Rani Mukerji, Uday Chopra",https://www.youtube.com/watch?v=q4R2xRnN89A,517752883
NIRA ISHQ : GURI (Official Song) Satti Dhillon | Superhit Romantic Song | GK Digital |  Geet MP3,https://www.youtube.com/watch?v=VO7Vu207-e8,517249605
O Saathi Lyrical Video | Baaghi 2 | Tiger Shroff | Disha Patani | Arko | Ahmed Khan Sajid Nadiadwala,https://www.youtube.com/watch?v=YuXLN23ZGQo,516954153
Hook Up Song -  Student Of The Year 2 | Tiger Shroff & Alia | Vishal and Shekhar |Neha Kakkar|Kumaar,https://www.youtube.com/watch?v=zuaLWHiRXkg,516814265
"Kamli Song | Dhoom:3 | Katrina Kaif,  Aamir Khan | Sunidhi Chauhan | Pritam | Amitabh Bhattacharya",https://www.youtube.com/watch?v=C8kSrkz8Hz8,515209803
Same Beef Song | BOHEMIA | Ft. Sidhu Moose Wala | Byg Byrd | Punjabi Song #sidhumoosewala #bohemia,https://www.youtube.com/watch?v=qk2WMmiiVFE,514775161
"""Oh Humsafar"" Song | Neha Kakkar Himansh Kohli | Tony Kakkar | Bhushan Kumar | Manoj Muntashir",https://www.youtube.com/watch?v=g4HDfqEWf6Y,514740546
"Bekhayali Full Song | Kabir Singh | Shahid K,Kiara A|Sandeep Reddy Vanga | Sachet-Parampara | Irshad",https://www.youtube.com/watch?v=VOLKJJvfAbg,513781517
Full Video: Hookah Bar | Khiladi 786 | Akshay Kumar & Asin | Himesh Reshammiya,https://www.youtube.com/watch?v=b4b1cMVZOUU,512509398
"Ae Dil Hai Mushkil Title Track Full Video - Ranbir, Anushka, Aishwarya|Arijit|Pritam",https://www.youtube.com/watch?v=6FURuLYrR_Q,507662660
"Bachpan Ka Pyaar (Official Video) Badshah, Sahdev Dirdo, Aastha Gill, Rico",https://www.youtube.com/watch?v=k7QniTYNsmQ,506529993
Gerua - Shah Rukh Khan | Kajol | Dilwale | Pritam | SRK Kajol Official New Song Video 2015,https://www.youtube.com/watch?v=AEIVhBS6baE,502953630
"Nachange Saari Raat Full Video Song | JUNOONIYAT | Pulkit Samrat,Yami Gautam| T-Series",https://www.youtube.com/watch?v=rxMmistOjCA,494616894
"Full Video|Shah Rukh Khan,Kajol |Kumar Sanu,Alka Yagnik |Timeless Classics",https://www.youtube.com/watch?v=WlWlGlvN4L4,493327878
"Lal Dupatta Full HD Song | Mujhse Shaadi Karogi | Salman Khan, Priyanka Chopra",https://www.youtube.com/watch?v=1jjDs69WWUQ,492820805
"Raataan Lambiyan - Lyric Video |Shershaah|Sidharth, Kiara|Tanishk B.|Jubin|Asees",https://www.youtube.com/watch?v=orYf6VDtj_k,491793667
"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya |Amitabh",https://www.youtube.com/watch?v=w4ClQO0FFQg,490396286
"Chand Sifarish | Full Song | Fanaa | Aamir Khan, Kajol | Shaan, Kailash Kher | Jatin-Lalit | Prasoon",https://www.youtube.com/watch?v=zWEOx7TSM6I,488764579
"Exclusive: LOVE DOSE Full Video Song | Yo Yo Honey Singh, Urvashi Rautela | Desi Kalakaar",https://www.youtube.com/watch?v=TvngY4unjn4,483909359
"Makhna - Drive| Sushant Singh Rajput, Jacqueline Fernandez| Tanishk Bagchi, Asees Kaur",https://www.youtube.com/watch?v=HqUeSjsYLNU,483233807
"Yaad Piya Ki Aane Lagi | Divya Khosla Kumar |Neha K,Tanishk B,Jaani, Faisu, Radhika&Vinay |Bhushan K",https://www.youtube.com/watch?v=eN6AYHAT8UM,482322524
"Arijit Singh : Lambiyaan Si Judaiyaan With Lyrics | Raabta | Sushant Rajput, Kriti Sanon | T-Series",https://www.youtube.com/watch?v=vc-KxBjIbgI,481208038
"Aashiq Banaya Aapne Title (Full Song) | Himesh Reshammiya,Shreya Ghoshal | Emraan Hashmi,Tanushree D",https://www.youtube.com/watch?v=0bAVd9jJE2Q,481120865
Hardy Sandhu: HORNN BLOW Video Song | Jaani | B Praak | New Song 2016 | T-Series,https://www.youtube.com/watch?v=IssysxAisfo,480883375
Housefull 4: Shaitan Ka Saala Full Video | Akshay Kumar | Sohail Sen Feat. Vishal Dadlani,https://www.youtube.com/watch?v=e0j_YW5QnoQ,478457853
Badshah - DJ Waley Babu | feat Aastha Gill | Party Anthem Of 2015 | DJ Wale Babu,https://www.youtube.com/watch?v=OulN7vTDq1I,476579012
"Chhor Denge: Parampara Tandon | Sachet-Parampara | Nora Fatehi, Ehan Bhat | Arvindr K, Bhushan Kumar",https://www.youtube.com/watch?v=hGf8rOwFzvo,475094770
"Saiyaara Full Song | Ek Tha Tiger | Salman Khan, Katrina Kaif | Mohit Chauhan, Taraannum, Sohail Sen",https://www.youtube.com/watch?v=A5pSnIwbpaM,474350321
"Full Song:LAGDI LAHORE DI|Street Dancer 3D | Varun D,Shraddha K, Nora F |Guru Randhawa,Tulsi Kumar",https://www.youtube.com/watch?v=L9pTBouRz68,474189990
"Illegal Weapon 2.0 - Street Dancer 3D | Varun D, Shraddha K | Tanishk B,Jasmine Sandlas,Garry Sandhu",https://www.youtube.com/watch?v=zjMtaw2mrrc,472582089
"Tere Naam Humne Kiya Hai Full Song | Tere Naam | Salman Khan | Udit Narayan, Himesh Reshammiya",https://www.youtube.com/watch?v=OMoU0Pfibc4,472124900
Guru Randhawa: Ishq Tera (Official Video) | Nushrat Bharucha | Bhushan Kumar | T-Series,https://www.youtube.com/watch?v=3KXZduvOfDo,468663733
"Jai Jai Shivshankar Song | Holi Song | WAR | Hrithik Roshan, Tiger Shroff | Vishal & Shekhar, Benny",https://www.youtube.com/watch?v=oGneAab3e88,468612809
Badnam | Mankirt Aulakh Feat Dj Flow | Sukh Sanghera | Singga | Speed Records,https://www.youtube.com/watch?v=pXPHSaj8qSw,467562551
"Hawayein Lyric Video - Jab Harry Met Sejal |Shah Rukh Khan, Anushka|Arijit Singh|Pritam",https://www.youtube.com/watch?v=cYOB941gyXI,467313596
Meri Aashiqui Song | Rochak Kohli Feat. Jubin Nautiyal | Ihana D | Shree Anwar Sagar | Bhushan Kumar,https://www.youtube.com/watch?v=SVjkxdjivts,466963400
"""Sun Raha Hai Na Tu Female Version"" By Shreya Ghoshal Aashiqui 2 Full Video Song |",https://www.youtube.com/watch?v=inEu2qQuGZ8,463941667
KAUN TUJHE Full  Video | M.S. DHONI -THE UNTOLD STORY |Amaal Mallik Palak|Sushant Singh Disha Patani,https://www.youtube.com/watch?v=atVof3pjT-I,458528562
"Akh Lad Jaave With Lyrics | Loveyatri | Aayush S | Warina H |Badshah,Tanishk Bagchi,Jubin N,Asees K",https://www.youtube.com/watch?v=zYhBJoBUSYA,457823589
Kar Gayi Chull - Kapoor & Sons | Sidharth Malhotra | Alia Bhatt | Badshah | Amaal Mallik |Fazilpuria,https://www.youtube.com/watch?v=NTHz9ephYTw,457441740
'Gallan Goodiyaan' Full VIDEO Song | Dil Dhadakne Do | T-Series,https://www.youtube.com/watch?v=jCEdTq3j-0U,455503401
"Saajanji Ghar Aaye Full Video - Kuch Kuch Hota Hai|Shah Rukh Khan,Kajol|Alka Yagnik",https://www.youtube.com/watch?v=8XtXLVylOoU,453209650
Aastha Gill - Buzz feat Badshah | Priyank Sharma | Official Music Video,https://www.youtube.com/watch?v=dUaCEs3HfdI,451182594
Teri Mitti - Kesari | Akshay Kumar & Parineeti Chopra | Arko | B Praak | Manoj Muntashir,https://www.youtube.com/watch?v=wF_B_aagLfI,444413426
"Garmi Song | Street Dancer 3D | Varun D, Nora F, Shraddha K, Badshah, Neha K | Remo D | T-Series",https://www.youtube.com/watch?v=q_0uF80IZXM,440878946
"3 - Why This Kolaveri Di Official Video | Dhanush, Anirudh",https://www.youtube.com/watch?v=YR12Z8f1Dh8,439532375
"Naacho Naacho (Full Video) RRR - NTR, Ram Charan | M M Kreem | SS Rajamouli | Vishal Mishra & Rahul",https://www.youtube.com/watch?v=sAzlWScHTc4,439136847
"WAJAH TUM HO Full Video Song | HATE STORY 3 Songs | Zareen Khan, Karan Singh Grover | T-Series",https://www.youtube.com/watch?v=__ZvXBf1rmw,437548847
"Ghungroo Song | WAR | Hrithik Roshan, Vaani Kapoor | Arijit Singh, Shilpa | Vishal & Shekhar, Kumaar",https://www.youtube.com/watch?v=qFkNATtc3mc,437178391
"The Breakup Song Full Video - ADHM|Ranbir, Anushka|Arijit,Badshah,Jonita,Nakash|Pritam",https://www.youtube.com/watch?v=kd5KqlmcHNo,428606067
"Kinna Sona Full Video | Marjaavaan | Sidharth M, Tara S | Meet Bros,Jubin N, Dhvani Bhanushali",https://www.youtube.com/watch?v=7lfFZs50JHM,428015031
"""Kabira Full Song"" Yeh Jawaani Hai Deewani | Pritam | Ranbir Kapoor, Deepika Padukone",https://www.youtube.com/watch?v=jHNNMj5bNQw,426723547
"Bewafa Tera Masoom Chehra | Rochak Kohli Feat. Jubin Nautiyal, Rashmi V | Karan Mehra, Ihana Dhillon",https://www.youtube.com/watch?v=sMoM0fYO-Qg,420876887
"Sauda Khara Khara |Good Newwz| Akshay kumar , Kareena , Diljit , Kiara| Sukhbir,Dhvani,Lijo,DjChetas",https://www.youtube.com/watch?v=LYEqeUr-158,420691764
Mercy - Badshah Feat. Lauren Gottlieb | Official Music Video | Latest Hit Song 2017,https://www.youtube.com/watch?v=Jyst8oIHOAY,417827542
Qismat (Full Video) | Ammy Virk | Sargun Mehta | Jaani | B Praak | Arvindr Khaira | Punjabi Songs,https://www.youtube.com/watch?v=9xVp8m0fJSg,415006175
Deewani Mastani Full Video Song | Bajirao Mastani | Deepika Padukone,https://www.youtube.com/watch?v=h6lHUn20J5g,414938612
Padmaavat: Khalibali - Ranveer Singh | Deepika Padukone | Shahid Kapoor | Shivam Pathak,https://www.youtube.com/watch?v=v7K4vGYL9zI,413776276
"Jogi - Lyrical |Shaadi Mein Zaroor Aana |Rajkummar Rao,Kriti K|Arko ft Aakanksha Sharma",https://www.youtube.com/watch?v=HexFqifusOk,410381426
"Tera Hone Laga Hoon Lyrical - Ajab Prem Ki Ghazab Kahani | Atif Aslam | Ranbir, Katrina K | Pritam",https://www.youtube.com/watch?v=rTuxUAuJRyY,409560365
KGF: Gali Gali Video Song | Neha Kakkar | Mouni Roy | Tanishk Bagchi | Rashmi Virag | T-SERIES,https://www.youtube.com/watch?v=rJqX-YUZddc,408944110
Taaron Ka Chamakta [Full Song] Hum Tumhare Hain Sanam,https://www.youtube.com/watch?v=XR7qvTgQ19o,407419630
